Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
5,1,0.86222259510831,0.002400324951908394,12.295811700820924,0.5501881169884292,0.06756429672241211,0.006108332034479742,50,{'n_estimators': 50},0.8633625099465727,0.8602932818006138,0.8664317380925316,0.8601796066840969,0.8608458390177354
2,2,0.8621089199917931,0.001991798824017106,9.254865646362305,0.12204752751656817,0.08551211357116699,0.005533122212985499,30,{'n_estimators': 30},0.8642719108787087,0.8598385813345458,0.8647266113447766,0.8608616573831989,0.8608458390177354
3,3,0.8619725098519726,0.002022997398570221,11.879095363616944,0.1697359695535384,0.09870724678039551,0.00468999683608952,40,{'n_estimators': 40},0.8630214845970217,0.8597249062180289,0.8654086620438786,0.8608616573831989,0.8608458390177354
4,4,0.861927039805366,0.0018636005448963396,12.54680938720703,0.1645612528269056,0.07804465293884277,0.010295930033118694,45,{'n_estimators': 45},0.8630214845970217,0.8600659315675798,0.8650676366943276,0.8606343071501649,0.8608458390177354
1,5,0.861563274263111,0.002197843866341327,6.17190580368042,0.08749933890971062,0.054184341430664064,0.00214744768354538,20,{'n_estimators': 20},0.8630214845970217,0.85892918040241,0.8650676366943276,0.8601796066840969,0.860618462937699
0,6,0.8612676698508622,0.0026901306386688324,4.519449758529663,0.08307628631917492,0.0416966438293457,0.0023082910716550093,15,{'n_estimators': 15},0.8630214845970217,0.8590428555189269,0.8656360122769126,0.8601796066840969,0.8584583901773534
