Date,Open,High,Low,Close,Adj Close,Volume,BBL,BBM,BBH,BBB_30_2.0,BBP_30_2.0,RSI,atr,BB_WIDTH
2011-02-28,81.62,81.92,81.6,81.622,81.622,0.0,81.3108,82.5514,83.7921,3.0058,0.1254,36.9834,0.6665,0.0301
2011-03-01,81.874,82.22,81.83,81.873,81.873,0.0,81.2616,82.5249,83.7881,3.0616,0.242,41.0938,0.6613,0.0306
2011-03-02,81.898,82.1,81.6,81.898,81.898,0.0,81.2185,82.5011,83.7836,3.1092,0.2649,41.503,0.6493,0.0311
2011-03-03,81.81,82.362,81.718,81.828,81.828,0.0,81.1906,82.4902,83.7898,3.1509,0.2452,40.6514,0.6489,0.0315
2011-03-04,82.36,82.91,82.236,82.367,82.367,0.0,81.1814,82.4717,83.7621,3.1292,0.4594,49.2817,0.681,0.0313
2011-03-07,82.35,82.382,81.93,82.343,82.343,0.0,81.1732,82.4636,83.7541,3.1297,0.4533,48.9405,0.6641,0.0313
2011-03-08,82.298,82.843,82.201,82.292,82.292,0.0,81.1638,82.4553,83.7468,3.1327,0.4368,48.177,0.6624,0.0313
2011-03-09,82.81,82.923,82.61,82.8,82.8,0.0,81.1781,82.4733,83.7685,3.1408,0.6261,55.6059,0.6601,0.0314
2011-03-10,82.831,83.16,82.691,82.833,82.833,0.0,81.1995,82.4956,83.7917,3.1423,0.6301,56.0467,0.6461,0.0314
2011-03-11,82.889,83.28,81.781,82.918,82.918,0.0,81.1992,82.4967,83.7942,3.1455,0.6623,57.2248,0.7087,0.0315
2011-03-14,81.3,82.37,81.3,81.284,81.284,0.0,81.1081,82.4699,83.8317,3.3026,0.0646,36.8029,0.7752,0.033
2011-03-15,81.84,81.91,80.74,81.82,81.82,0.0,81.0871,82.4616,83.8361,3.3337,0.2666,43.8782,0.8041,0.0333
2011-03-16,81.01,81.154,80.22,81.056,81.056,0.0,81.0364,82.4504,83.8644,3.4299,0.0069,37.4434,0.8622,0.0343
2011-03-17,79.089,79.71,78.25,79.128,79.128,0.0,80.5484,82.3716,84.1948,4.4268,-0.3895,26.773,1.0038,0.0443
2011-03-18,79.23,81.96,79.23,79.5,79.5,0.0,80.2182,82.2999,84.3816,5.0588,-0.1725,30.8667,1.1368,0.0506
2011-03-21,80.96,81.302,80.812,81.015,81.015,0.0,80.1275,82.2597,84.392,5.1841,0.2081,44.4795,1.1852,0.0518
2011-03-22,81.18,81.21,80.85,81.209,81.209,0.0,80.0585,82.2237,84.389,5.2667,0.2657,45.9473,1.1253,0.0527
2011-03-23,81.032,81.056,80.7,81.039,81.039,0.0,79.9754,82.1816,84.3878,5.3692,0.2411,44.8289,1.0806,0.0537
2011-03-24,80.86,81.05,80.78,80.867,80.867,0.0,79.8761,82.1299,84.3837,5.4884,0.2198,43.6707,1.0219,0.0549
2011-03-25,81.018,81.366,80.91,81.014,81.014,0.0,79.8104,82.0523,84.2943,5.4647,0.2684,44.9791,0.9841,0.0546
2011-03-28,81.451,81.837,81.436,81.449,81.449,0.0,79.7952,81.9858,84.1765,5.344,0.3775,48.771,0.9724,0.0534
2011-03-29,81.746,82.45,81.537,81.76,81.76,0.0,79.8042,81.9307,84.0573,5.191,0.4599,51.3524,0.9745,0.0519
2011-03-30,82.408,83.172,82.38,82.411,82.411,0.0,79.8574,81.8872,83.9171,4.9577,0.629,56.3147,1.0061,0.0496
2011-03-31,83.146,83.205,82.54,83.15,83.15,0.0,79.8879,81.8719,83.8559,4.8466,0.8221,61.1583,0.9908,0.0485
2011-04-01,83.36,84.69,83.28,83.36,83.36,0.0,79.8834,81.8742,83.8651,4.8631,0.8732,62.4329,1.0304,0.0486
2011-04-04,84.219,84.281,83.85,84.22,84.22,0.0,79.7915,81.9122,84.0329,5.178,1.0441,67.1826,1.0225,0.0518
2011-04-05,84.128,84.69,84.1,84.13,84.13,0.0,79.7182,81.9477,84.1772,5.4413,0.9894,66.2387,0.9914,0.0544
2011-04-06,85.15,85.48,84.83,85.16,85.16,0.0,79.5311,82.0277,84.5243,6.0872,1.1273,71.2217,1.0172,0.0609
2011-04-07,85.31,85.49,84.611,85.32,85.32,0.0,79.3635,82.1238,84.884,6.7221,1.079,71.9151,1.0072,0.0672
2011-04-08,84.96,85.38,84.86,84.96,84.96,0.0,79.2793,82.2209,85.1624,7.1553,0.9656,67.9479,0.9722,0.0716
2011-04-11,85.041,85.149,84.53,85.04,85.04,0.0,79.2343,82.3348,85.4353,7.5313,0.9363,68.3655,0.9468,0.0753
2011-04-12,84.63,84.63,83.5,84.63,84.63,0.0,79.2247,82.4267,85.6287,7.7694,0.844,63.7788,0.9894,0.0777
2011-04-13,83.58,84.237,83.48,83.6,83.6,0.0,79.2606,82.4834,85.7062,7.8144,0.6732,53.9809,1.001,0.0781
2011-04-14,83.783,83.806,82.96,83.783,83.783,0.0,79.3025,82.5486,85.7947,7.8648,0.6901,55.2949,0.9898,0.0786
2011-04-15,,,,,,,,,,,,55.2949,0.9898,
2011-04-18,83.15,83.249,82.198,83.147,83.147,0.0,,,,,,55.2949,0.9945,
2011-04-19,82.34,82.72,82.34,82.334,82.334,0.0,,,,,,47.7321,0.9802,
2011-04-20,82.574,83.09,82.3,82.58,82.58,0.0,,,,,,49.9622,0.9657,
2011-04-21,82.437,82.52,81.6,82.44,82.44,0.0,,,,,,48.689,0.9668,
2011-04-22,81.891,82.089,81.658,81.897,81.897,0.0,,,,,,44.0051,0.9529,
2011-04-25,81.89,82.409,81.89,81.87,81.87,0.0,,,,,,43.7795,0.9203,
2011-04-26,81.852,81.957,81.57,81.84,81.84,0.0,,,,,,43.5126,0.8804,
2011-04-27,81.47,82.718,81.31,81.511,81.511,0.0,,,,,,40.5907,0.9198,
2011-04-28,82.189,82.264,81.394,82.204,82.204,0.0,,,,,,48.4441,0.9161,
2011-04-29,81.55,81.63,81.117,81.53,81.53,0.0,,,,,,42.5524,0.9287,
2011-05-02,81.23,81.681,80.99,81.227,81.227,0.0,,,,,,40.1863,0.9112,
2011-05-03,81.191,81.25,80.694,81.18,81.18,0.0,,,,,,39.8164,0.885,
2011-05-04,80.97,81.176,80.52,80.969,80.969,0.0,,,,,,38.1203,0.8684,
2011-05-05,80.64,80.651,79.598,80.64,80.64,0.0,,,,,,35.5754,0.9053,
2011-05-06,80.4,80.888,80.2,80.417,80.417,0.0,,,,,,33.9224,0.8894,
2011-05-09,80.7,80.823,80.507,80.734,80.734,0.0,,,,,,38.3106,0.8541,
2011-05-10,80.26,80.835,80.17,80.242,80.242,0.0,,,,,,34.483,0.8403,
2011-05-11,81.004,81.291,80.62,81.011,81.011,0.0,,,,,,43.9149,0.8555,
2011-05-12,81.026,81.311,80.69,81.01,81.01,0.0,,,,,,43.906,0.8384,
2011-05-13,81.07,81.07,80.38,81.04,81.04,0.0,,,,,,44.2689,0.8276,
2011-05-16,80.81,81.041,80.66,80.817,80.817,0.0,,,,,,42.089,0.7952,
2011-05-17,80.77,81.763,80.76,80.782,80.782,0.0,,,,,,41.7416,0.8103,
2011-05-18,81.448,81.536,80.938,81.421,81.421,0.0,,,,,,49.8763,0.8062,
2011-05-19,81.67,82.213,81.49,81.661,81.661,0.0,,,,,,52.556,0.8052,
2011-05-20,81.704,81.84,81.476,81.714,81.714,0.0,,,,,,53.1515,0.7733,
2011-05-23,81.73,82.014,81.3,81.74,81.74,0.0,,,,,,53.4602,0.769,
2011-05-24,81.971,82.18,81.6,81.957,81.957,0.0,,,,,,56.0622,0.7554,
2011-05-25,82.06,82.153,81.79,82.048,82.048,0.0,,,,,,57.1442,0.7271,
2011-05-26,82.02,82.033,81.176,82.022,82.022,0.0,,,,,,56.7146,0.7375,
2011-05-27,81.277,81.286,80.71,81.27,81.27,0.0,80.1646,81.5085,82.8524,3.2977,0.4113,45.9504,0.7789,0.033
2011-05-30,80.833,80.963,80.74,80.831,80.831,0.0,80.2125,81.4313,82.6501,2.9936,0.2537,41.0522,0.761,0.0299
2011-05-31,80.866,81.748,80.712,80.88,80.88,0.0,80.1962,81.3828,82.5695,2.9161,0.2881,41.7979,0.7808,0.0292
2011-06-01,81.42,81.476,80.68,81.453,81.453,0.0,80.2444,81.3453,82.4462,2.7067,0.5489,49.7967,0.7818,0.0271
2011-06-02,80.91,81.3,80.6,80.894,80.894,0.0,80.2599,81.2937,82.3275,2.5433,0.3067,43.5139,0.787,0.0254
2011-06-03,80.953,80.97,80.06,80.97,80.97,0.0,80.2478,81.2628,82.2779,2.4982,0.3558,44.5385,0.7958,0.025
2011-06-06,80.24,80.37,79.997,80.22,80.22,0.0,80.1523,81.2078,82.2633,2.5995,0.0321,37.3406,0.8085,0.026
2011-06-07,80.13,80.32,80.083,80.12,80.12,0.0,80.0526,81.1505,82.2484,2.7059,0.0307,36.4938,0.7675,0.0271
2011-06-08,80.17,80.245,79.71,80.17,80.17,0.0,79.962,81.1058,82.2496,2.8206,0.0909,37.2599,0.7508,0.0282
2011-06-09,79.907,80.289,79.83,79.89,79.89,0.0,79.8794,81.0287,82.1779,2.8367,0.0046,34.7328,0.7299,0.0284
2011-06-10,80.278,80.387,79.97,80.29,80.29,0.0,79.8241,80.9873,82.1506,2.8727,0.2003,40.8996,0.7132,0.0287
2011-06-13,80.332,80.67,80.14,80.34,80.34,0.0,79.7754,80.9578,82.1401,2.9209,0.2388,41.6418,0.7001,0.0292
2011-06-14,80.17,80.599,80.08,80.176,80.176,0.0,79.7125,80.9243,82.1361,2.9948,0.1912,39.873,0.6871,0.0299
2011-06-15,80.541,81.036,80.376,80.54,80.54,0.0,79.6906,80.91,82.1294,3.0142,0.3483,45.4152,0.6995,0.0301
2011-06-16,80.89,81.013,80.494,80.88,80.88,0.0,79.7026,80.918,82.1334,3.0039,0.4844,50.0469,0.6865,0.03
2011-06-17,80.604,80.67,80.021,80.577,80.577,0.0,79.7154,80.9233,82.1312,2.9853,0.3566,46.2783,0.6989,0.0299
2011-06-20,80.055,80.352,80.027,80.076,80.076,0.0,79.6572,80.9014,82.1456,3.0759,0.1683,40.8064,0.6882,0.0308
2011-06-21,80.24,80.25,80.05,80.234,80.234,0.0,79.6564,80.9011,82.1459,3.0773,0.232,43.0917,0.6533,0.0308
2011-06-22,80.227,80.312,80.008,80.221,80.221,0.0,79.6072,80.8748,82.1424,3.1347,0.2421,42.9448,0.6283,0.0313
2011-06-23,80.38,80.77,80.35,80.383,80.383,0.0,79.5753,80.8539,82.1325,3.1627,0.3159,45.441,0.6226,0.0316
2011-06-24,80.449,80.599,80.131,80.44,80.44,0.0,79.5488,80.8339,82.119,3.1796,0.3467,46.3306,0.6115,0.0318
2011-06-27,80.464,80.965,80.42,80.46,80.46,0.0,79.5299,80.822,82.1141,3.1974,0.3599,46.6593,0.6068,0.032
2011-06-28,80.85,80.896,80.664,80.85,80.85,0.0,79.5322,80.8243,82.1163,3.1971,0.51,52.7376,0.5946,0.032
2011-06-29,81.071,81.176,80.556,81.08,81.08,0.0,79.5362,80.8129,82.0896,3.1597,0.6046,55.9273,0.5964,0.0316
2011-06-30,80.73,80.809,80.26,80.71,80.71,0.0,79.5436,80.7812,82.0188,3.064,0.4712,50.0728,0.6124,0.0306
2011-07-01,80.619,81.12,80.54,80.6,80.6,0.0,79.5548,80.7441,81.9334,2.9458,0.4394,48.449,0.6101,0.0295
2011-07-04,80.848,80.863,80.54,80.88,80.88,0.0,79.5834,80.7154,81.8474,2.8048,0.5727,52.6575,0.5895,0.028
2011-07-05,80.74,81.181,80.74,80.733,80.733,0.0,79.6406,80.6746,81.7086,2.5634,0.5282,50.3343,0.5789,0.0256
2011-07-06,81.08,81.11,80.786,81.07,81.07,0.0,79.7286,80.642,81.5554,2.2653,0.7343,55.2128,0.5645,0.0227
2011-07-07,80.94,81.396,80.79,80.938,80.938,0.0,79.8398,80.6059,81.3719,1.9007,0.7168,53.0161,0.5674,0.019
2011-07-08,81.23,81.459,80.5,81.23,81.23,0.0,79.843,80.6045,81.3661,1.8896,0.9107,57.0838,0.5954,0.0189
2011-07-11,80.65,80.811,80.31,80.65,80.65,0.0,79.8414,80.5985,81.3556,1.8787,0.534,48.1641,0.6186,0.0188
2011-07-12,80.307,80.365,79.252,80.29,80.29,0.0,79.8213,80.5788,81.3363,1.8801,0.3094,43.6093,0.6743,0.0188
2011-07-13,79.3,79.551,78.886,79.318,79.318,0.0,79.693,80.5077,81.3223,2.0237,-0.2302,34.2039,0.7265,0.0202
2011-07-14,78.91,79.584,78.503,78.92,78.92,0.0,79.4608,80.4419,81.4229,2.4392,-0.2756,31.2335,0.7518,0.0244
2011-07-15,79.17,79.26,78.9,79.18,79.18,0.0,79.3223,80.3822,81.4421,2.6371,-0.0671,35.193,0.7238,0.0264
2011-07-18,79.118,79.141,78.94,79.113,79.113,0.0,79.1924,80.3453,81.4982,2.8699,-0.0344,34.6395,0.6893,0.0287
2011-07-19,79.05,79.12,78.8,79.05,79.05,0.0,79.0682,80.3096,81.551,3.0915,-0.0073,34.0965,0.6629,0.0309
2011-07-20,79.127,79.299,78.709,79.126,79.126,0.0,78.9632,80.2748,81.5865,3.2679,0.0621,35.4119,0.6577,0.0327
2011-07-21,78.761,78.997,78.36,78.754,78.754,0.0,78.8216,80.237,81.6523,3.528,-0.0239,32.0408,0.6654,0.0353
2011-07-22,78.565,78.693,78.27,78.584,78.584,0.0,78.6457,80.1801,81.7145,3.8273,-0.0201,30.6068,0.6524,0.0383
2011-07-25,78.38,78.505,78.04,78.38,78.38,0.0,78.4517,80.1148,81.7779,4.1518,-0.0215,28.9334,0.6447,0.0415
2011-07-26,78.304,78.379,77.93,78.3,78.3,0.0,78.2665,80.0522,81.838,4.4614,0.0094,28.2805,0.6308,0.0446
2011-07-27,77.914,78.024,77.56,77.914,77.914,0.0,78.0318,79.9647,81.8976,4.8344,-0.0305,25.3121,0.6386,0.0483
2011-07-28,77.938,78.005,77.6,77.93,77.93,0.0,77.8322,79.8664,81.9005,5.0938,0.024,25.6604,0.6219,0.0509
2011-07-29,77.73,77.84,77.01,77.73,77.73,0.0,77.6167,79.7715,81.9262,5.4023,0.0263,24.1447,0.6432,0.054
2011-08-01,77.21,77.985,76.369,77.213,77.213,0.0,77.3379,79.676,82.0142,5.8691,-0.0267,20.7349,0.7127,0.0587
2011-08-02,77.4,77.63,77.079,77.46,77.46,0.0,77.1247,79.5836,82.0424,6.1793,0.0682,26.1041,0.7011,0.0618
2011-08-03,77.33,77.39,76.799,77.335,77.335,0.0,76.9127,79.4874,82.062,6.4782,0.082,25.1748,0.6983,0.0648
2011-08-04,77.109,80.226,77.012,77.112,77.112,0.0,76.6901,79.3783,82.0666,6.7733,0.0785,23.563,0.878,0.0677
2011-08-05,79.286,79.323,78.34,79.29,79.29,0.0,76.6808,79.34,81.9992,6.7034,0.4906,54.3219,0.9732,0.067
2011-08-08,78.245,78.39,77.52,78.254,78.254,0.0,76.6132,79.2665,81.9198,6.6946,0.3092,45.038,1.0302,0.0669
2011-08-09,77.578,77.821,76.972,77.585,77.585,0.0,76.5052,79.1576,81.81,6.7015,0.2035,40.2537,1.0482,0.067
2011-08-10,77.05,77.131,76.348,77.05,77.05,0.0,76.3658,79.0233,81.6808,6.726,0.1287,36.8798,1.0616,0.0673
2011-08-11,76.757,77.199,76.31,76.759,76.759,0.0,76.1902,78.8916,81.593,6.8483,0.1053,35.1539,1.0493,0.0685
2011-08-12,76.86,77.002,76.5,76.86,76.86,0.0,76.0473,78.7669,81.4866,6.9055,0.1494,36.2687,1.0102,0.0691
2011-08-15,76.819,77.07,76.58,76.82,76.82,0.0,75.9421,78.6316,81.3211,6.8407,0.1632,36.0047,0.9731,0.0684
2011-08-16,76.84,76.919,76.65,76.84,76.84,0.0,75.8551,78.5018,81.1485,6.7431,0.1861,36.2545,0.9228,0.0674
2011-08-17,76.76,76.79,76.41,76.754,76.754,0.0,75.8182,78.358,80.8977,6.4824,0.1842,35.6107,0.8876,0.0648
2011-08-18,76.539,76.685,76.44,76.547,76.547,0.0,75.7797,78.2116,80.6435,6.2188,0.1578,34.0436,0.8466,0.0622
2011-08-19,76.633,76.884,76.02,76.637,76.637,0.0,75.8367,78.0585,80.2803,5.6926,0.1801,35.3752,0.8478,0.0569
2011-08-22,76.78,77.163,76.53,76.786,76.786,0.0,75.8826,77.9297,79.9768,5.2536,0.2206,37.6206,0.8325,0.0525
2011-08-23,76.837,76.926,76.46,76.832,76.832,0.0,75.9289,77.8144,79.6999,4.8462,0.2395,38.3329,0.8063,0.0485
2011-08-24,76.65,76.862,76.46,76.66,76.66,0.0,75.8819,77.7258,79.5697,4.7446,0.211,36.6477,0.7774,0.0474
2011-08-25,77.037,77.45,76.841,77.053,77.053,0.0,75.8595,77.6636,79.4677,4.6459,0.3308,42.8319,0.7783,0.0465
2011-08-26,77.41,77.46,76.5,77.435,77.435,0.0,75.8903,77.6054,79.3205,4.42,0.4503,48.1318,0.7913,0.0442
2011-08-29,76.698,76.998,76.568,76.682,76.682,0.0,75.8734,77.5244,79.1754,4.2594,0.2449,40.2169,0.7967,0.0426
2011-08-30,76.947,76.98,76.647,76.933,76.933,0.0,75.891,77.4538,79.0166,4.0354,0.3334,43.5492,0.7636,0.0404
2011-08-31,76.69,76.825,76.422,76.701,76.701,0.0,75.9173,77.373,78.8287,3.7627,0.2692,41.2599,0.7455,0.0376
2011-09-01,76.746,77.191,76.696,76.73,76.73,0.0,75.9266,77.3055,78.6845,3.5676,0.2913,41.6728,0.7276,0.0357
2011-09-02,76.859,76.952,76.56,76.86,76.86,0.0,75.9454,77.2481,78.5507,3.3727,0.351,43.5864,0.7037,0.0337
2011-09-05,76.892,76.962,76.68,76.902,76.902,0.0,75.9609,77.1988,78.4367,3.207,0.3801,44.2231,0.6735,0.0321
2011-09-06,76.9,77.563,76.71,76.902,76.902,0.0,75.9801,77.1522,78.3243,3.0383,0.3933,44.2231,0.6864,0.0304
2011-09-07,77.62,77.623,77.071,77.618,77.618,0.0,75.9913,77.1423,78.2934,2.9842,0.7066,54.3987,0.6888,0.0298
2011-09-08,77.319,77.44,77.13,77.301,77.301,0.0,76.0061,77.1214,78.2366,2.8922,0.5805,50.0456,0.6745,0.0289
2011-09-09,77.502,77.845,77.097,77.508,77.508,0.0,76.0121,77.114,78.2158,2.8577,0.6788,52.707,0.6797,0.0286
2011-09-12,77.47,77.58,76.74,77.463,77.463,0.0,76.0138,77.1223,78.2308,2.8746,0.6537,52.0576,0.6912,0.0287
2011-09-13,77.186,77.238,76.78,77.18,77.18,0.0,76.0113,77.113,78.2146,2.8572,0.5304,48.0488,0.6906,0.0286
2011-09-14,76.93,77.018,76.65,76.932,76.932,0.0,75.9992,77.0995,78.1998,2.8543,0.4239,44.7934,0.6791,0.0285
2011-09-15,76.67,77.076,76.55,76.677,76.677,0.0,75.9743,77.085,78.1957,2.8817,0.3163,41.6675,0.6682,0.0288
2011-09-16,76.722,76.961,76.66,76.734,76.734,0.0,76.243,76.9998,77.7567,1.9658,0.3244,42.6312,0.642,0.0197
2011-09-19,76.91,76.969,76.346,76.91,76.91,0.0,76.3583,76.955,77.5518,1.5509,0.4623,45.6189,0.6406,0.0155
2011-09-20,76.57,76.753,76.403,76.596,76.596,0.0,76.3599,76.9221,77.4842,1.4616,0.21,41.4695,0.6311,0.0146
2011-09-21,76.45,76.601,76.134,76.463,76.463,0.0,76.319,76.9025,77.486,1.5174,0.1234,39.8174,0.6193,0.0152
2011-09-22,76.536,76.93,76.14,76.538,76.538,0.0,76.2992,76.8951,77.4911,1.5501,0.2004,41.2391,0.6315,0.0155
2011-09-23,76.307,76.346,76.13,76.306,76.306,0.0,76.2443,76.8767,77.5091,1.6452,0.0488,38.2307,0.6156,0.0165
2011-09-26,76.51,76.752,76.23,76.54,76.54,0.0,76.2237,76.8673,77.511,1.6746,0.2457,42.7658,0.6089,0.0167
2011-09-27,76.32,76.69,76.26,76.336,76.336,0.0,76.1792,76.8505,77.5218,1.7471,0.1168,40.008,0.5961,0.0175
2011-09-28,76.821,76.854,76.31,76.808,76.808,0.0,76.1818,76.8523,77.5229,1.7451,0.4669,48.313,0.5924,0.0175
2011-09-29,76.549,76.948,76.411,76.54,76.54,0.0,76.1811,76.8521,77.5231,1.7462,0.2674,44.5425,0.5884,0.0175
2011-09-30,76.75,77.13,76.502,76.765,76.765,0.0,76.1893,76.8564,77.5234,1.7359,0.4315,48.1978,0.5913,0.0174
2011-10-03,77.21,77.231,76.52,77.19,77.19,0.0,76.1927,76.8698,77.5469,1.7617,0.7364,54.322,0.5998,0.0176
2011-10-04,76.6,76.91,76.51,76.592,76.592,0.0,76.1775,76.8618,77.5462,1.7807,0.3028,46.0691,0.6055,0.0178
2011-10-05,76.78,77.036,76.61,76.76,76.76,0.0,76.1838,76.8652,77.5465,1.7728,0.4228,48.4391,0.594,0.0177
2011-10-06,76.782,76.83,76.57,76.782,76.782,0.0,76.1778,76.8561,77.5344,1.7651,0.4454,48.7566,0.5701,0.0177
2011-10-07,76.658,76.905,76.58,76.658,76.658,0.0,76.1837,76.8302,77.4767,1.6829,0.3668,46.9994,0.5526,0.0168
2011-10-10,76.77,76.84,76.563,76.77,76.77,0.0,76.1886,76.8332,77.4778,1.6779,0.451,48.7944,0.5329,0.0168
2011-10-11,76.668,76.745,76.58,76.66,76.66,0.0,76.1777,76.8241,77.4705,1.6828,0.3731,47.1071,0.5084,0.0168
2011-10-12,76.67,77.473,76.356,76.667,76.667,0.0,76.1756,76.8229,77.4703,1.6854,0.3796,47.2321,0.5519,0.0169
2011-10-13,77.191,77.22,76.673,77.18,77.18,0.0,76.1791,76.8379,77.4968,1.7148,0.7596,55.5304,0.552,0.0171
2011-10-14,76.898,77.418,76.85,76.88,76.88,0.0,76.1797,76.8386,77.4975,1.7151,0.5314,50.5263,0.5531,0.0172
2011-10-17,77.22,77.432,76.64,77.22,77.22,0.0,76.1764,76.8492,77.522,1.7509,0.7756,55.4286,0.5702,0.0175
2011-10-18,76.832,76.871,76.61,76.831,76.831,0.0,76.1743,76.8468,77.5193,1.7503,0.4882,49.3977,0.573,0.0175
2011-10-19,76.77,76.85,76.64,76.777,76.777,0.0,76.2101,76.8188,77.4275,1.5847,0.4657,48.607,0.5471,0.0158
2011-10-20,76.802,77.074,76.66,76.8,76.8,0.0,76.2204,76.8021,77.3838,1.5149,0.4982,48.9816,0.5376,0.0151
2011-10-21,76.859,76.9,75.96,76.86,76.86,0.0,76.2604,76.7805,77.3006,1.3549,0.5764,50.0052,0.5663,0.0135
2011-10-24,76.24,76.435,76.009,76.21,76.21,0.0,76.2439,76.7387,77.2336,1.2897,-0.0342,40.5202,0.5867,0.0129
2011-10-25,76.137,76.26,75.762,76.132,76.132,0.0,76.1909,76.7038,77.2167,1.3374,-0.0574,39.5508,0.5803,0.0134
2011-10-26,76.107,76.15,75.72,76.109,76.109,0.0,76.1284,76.6764,77.2244,1.4294,-0.0177,39.2525,0.5696,0.0143
2011-10-27,76.188,76.26,75.65,76.184,76.184,0.0,76.0841,76.6599,77.2358,1.5023,0.0867,40.8196,0.5725,0.015
2011-10-28,75.92,75.974,75.68,75.93,75.93,0.0,76.0015,76.6331,77.2648,1.6485,-0.0566,37.3093,0.5676,0.0165
2011-10-31,75.75,79.52,75.57,75.74,75.74,0.0,75.8948,76.5941,77.2935,1.8261,-0.1107,34.8921,0.8092,0.0183
2011-11-01,78.324,78.949,78.027,78.308,78.308,0.0,75.7197,76.6512,77.5827,2.4305,1.3893,66.4912,0.9806,0.0243
2011-11-02,78.28,78.313,77.964,78.306,78.306,0.0,75.6113,76.7126,77.814,2.8714,1.2234,66.4641,0.9355,0.0287
