Date,Open,High,Low,Close,Adj Close,Volume
2011-03-09,58.27000045776367,58.88999938964844,57.54999923706055,58.13999938964844,30.585020065307617,2655032.0
2011-03-10,57.40999984741211,59.5,56.68000030517578,57.119998931884766,30.048444747924805,4850780.0
2011-03-11,56.5,57.20000076293945,55.90999984741211,56.29999923706055,29.6170711517334,2706899.0
2011-03-14,55.75,56.45000076293945,55.25,55.79999923706055,29.354049682617188,2718095.0
2011-03-15,54.720001220703125,54.81999969482422,52.0099983215332,54.290000915527344,28.559696197509766,5671440.0
2011-03-16,54.880001068115234,55.439998626708984,52.95000076293945,53.09000015258789,27.928428649902344,3765636.0
2011-03-17,53.4900016784668,54.91999816894531,53.209999084472656,54.130001068115234,28.47553062438965,3745805.0
2011-03-18,54.599998474121094,56.15999984741211,53.81999969482422,55.29999923706055,29.091014862060547,6405214.0
2011-03-21,56.439998626708984,56.439998626708984,54.90999984741211,55.439998626708984,29.164661407470703,3129613.0
2011-03-22,55.29999923706055,55.34000015258789,54.25,54.59000015258789,28.7175235748291,2586977.0
2011-03-23,54.70000076293945,55.88999938964844,54.27000045776367,55.27000045776367,29.075241088867188,2922312.0
2011-03-24,55.349998474121094,57.83000183105469,55.029998779296875,57.599998474121094,30.30095100402832,3672785.0
2011-03-25,58.16999816894531,58.16999816894531,57.220001220703125,57.459999084472656,30.22730255126953,1782525.0
2011-03-28,57.400001525878906,57.4900016784668,56.400001525878906,57.36000061035156,30.17469596862793,2058266.0
2011-03-29,57.70000076293945,58.189998626708984,56.630001068115234,57.38999938964844,30.190481185913086,2294273.0
2011-03-30,58.08000183105469,58.90999984741211,57.880001068115234,58.560001373291016,30.805965423583984,2296540.0
2011-03-31,58.59000015258789,59.13999938964844,58.290000915527344,58.75,30.905916213989258,2365321.0
2011-04-01,59.20000076293945,61.310001373291016,59.099998474121094,61.220001220703125,32.20528793334961,3383227.0
2011-04-04,61.38999938964844,61.400001525878906,60.15999984741211,60.40999984741211,31.7791748046875,2114657.0
2011-04-05,60.709999084472656,61.189998626708984,60.5,61.0,32.08955001831055,2382554.0
2011-04-06,61.220001220703125,61.5,60.13999938964844,60.810001373291016,31.989595413208008,2689580.0
2011-04-07,59.650001525878906,59.900001525878906,59.04999923706055,59.130001068115234,31.105819702148438,4163243.0
2011-04-08,59.36000061035156,59.709999084472656,58.31999969482422,58.540000915527344,30.795448303222656,2776722.0
2011-04-11,58.0,58.27000045776367,57.02000045776367,57.099998474121094,30.037918090820312,3165738.0
2011-04-12,56.70000076293945,57.08000183105469,56.220001220703125,56.63999938964844,29.795936584472656,2673787.0
2011-04-13,57.27000045776367,58.41999816894531,56.939998626708984,57.59000015258789,30.29569435119629,2496512.0
2011-04-14,57.5099983215332,58.150001525878906,57.209999084472656,57.939998626708984,30.47980499267578,1622783.0
2011-04-15,58.20000076293945,58.38999938964844,57.720001220703125,58.119998931884766,30.574508666992188,2658288.0
2011-04-18,57.849998474121094,58.81999969482422,56.790000915527344,57.209999084472656,30.095787048339844,2327710.0
2011-04-19,57.61000061035156,59.310001373291016,57.54999923706055,58.790000915527344,30.926959991455078,2455377.0
2011-04-20,59.310001373291016,60.7599983215332,59.279998779296875,60.529998779296875,31.84229850769043,2693796.0
2011-04-21,61.0,61.18000030517578,59.88999938964844,61.0,32.08955001831055,1683593.0
2011-04-22,,,,,,
2011-04-25,,,,,,
2011-04-26,60.9900016784668,61.869998931884766,60.599998474121094,61.709999084472656,32.46304702758789,1347059.0
2011-04-27,61.560001373291016,63.13999938964844,61.5,61.939998626708984,32.584041595458984,2706143.0
2011-04-28,62.560001373291016,63.25,62.060001373291016,63.18000030517578,33.23635482788086,2787943.0
2011-04-29,62.90999984741211,63.66999816894531,62.290000915527344,63.66999816894531,33.49412155151367,1741289.0
2011-05-02,64.0,65.30000305175781,64.0,64.44000244140625,33.89918518066406,2321406.0
2011-05-03,63.779998779296875,63.97999954223633,62.16999816894531,63.369998931884766,33.336307525634766,2775566.0
2011-05-04,64.80000305175781,65.0,61.91999816894531,62.349998474121094,32.79972457885742,5808821.0
2011-05-05,62.20000076293945,62.52000045776367,60.380001068115234,61.36000061035156,32.2789306640625,3546100.0
2011-05-06,61.41999816894531,62.9900016784668,60.27000045776367,62.81999969482422,33.046974182128906,3851643.0
2011-05-09,62.72999954223633,62.959999084472656,60.97999954223633,61.279998779296875,32.23684310913086,3179012.0
2011-05-10,61.599998474121094,63.040000915527344,61.209999084472656,62.66999816894531,32.96806716918945,2905464.0
2011-05-11,63.029998779296875,63.849998474121094,62.40999984741211,63.16999816894531,33.23108673095703,6560795.0
2011-05-12,62.400001525878906,63.209999084472656,62.15999984741211,63.209999084472656,33.252140045166016,15639814.0
2011-05-13,62.380001068115234,62.95000076293945,61.709999084472656,61.86000061035156,33.22528076171875,2457148.0
2011-05-16,61.16999816894531,61.79999923706055,60.380001068115234,61.540000915527344,33.05341339111328,2023599.0
2011-05-17,61.38999938964844,61.56999969482422,60.459999084472656,60.56999969482422,32.53241729736328,2258542.0
2011-05-18,61.09000015258789,61.45000076293945,60.66999816894531,61.25,32.897647857666016,1888415.0
2011-05-19,61.83000183105469,62.5,61.279998779296875,61.97999954223633,33.289730072021484,2377335.0
2011-05-20,62.189998626708984,62.43000030517578,60.619998931884766,60.97999954223633,32.75262451171875,5738738.0
2011-05-23,60.0,60.029998779296875,58.83000183105469,59.130001068115234,31.758987426757812,2760383.0
2011-05-24,59.0099983215332,60.689998626708984,59.0,60.279998779296875,32.37665557861328,2139999.0
2011-05-25,59.650001525878906,60.9900016784668,59.400001525878906,60.75,32.629085540771484,1954010.0
2011-05-26,61.0,61.0,59.36000061035156,59.70000076293945,32.06513214111328,2733454.0
2011-05-27,60.20000076293945,60.83000183105469,59.869998931884766,60.70000076293945,32.60224151611328,1846888.0
2011-05-30,60.88999938964844,61.2400016784668,60.4900016784668,60.83000183105469,32.67206573486328,658108.0
2011-05-31,61.5,61.88999938964844,61.25,61.47999954223633,33.02117919921875,2096293.0
2011-06-01,61.279998779296875,61.400001525878906,60.13999938964844,60.61000061035156,32.55390167236328,2064142.0
2011-06-02,60.29999923706055,60.900001525878906,59.400001525878906,60.13999938964844,32.30146026611328,1915722.0
2011-06-03,60.2599983215332,60.90999984741211,59.650001525878906,60.290000915527344,32.38203048706055,1760603.0
2011-06-06,60.099998474121094,60.959999084472656,59.75,60.7400016784668,32.62372589111328,1579540.0
2011-06-07,60.70000076293945,61.130001068115234,60.119998931884766,60.31999969482422,32.398136138916016,1379774.0
2011-06-08,59.880001068115234,61.0,59.2599983215332,61.0,32.76337432861328,2859053.0
2011-06-09,61.2599983215332,63.060001373291016,60.970001220703125,62.93000030517578,33.799983978271484,4258202.0
2011-06-10,62.9900016784668,63.470001220703125,62.040000915527344,62.34000015258789,33.48309326171875,2748506.0
2011-06-13,62.5,62.91999816894531,61.720001220703125,62.5099983215332,33.57440185546875,1149645.0
2011-06-14,62.040000915527344,63.52000045776367,62.0099983215332,63.400001525878906,34.052425384521484,2637256.0
2011-06-15,62.849998474121094,63.689998626708984,62.209999084472656,62.380001068115234,33.50457763671875,2449543.0
2011-06-16,62.0,63.439998626708984,61.4900016784668,63.439998626708984,34.07390213012695,2907755.0
2011-06-17,63.060001373291016,64.55000305175781,62.439998626708984,64.18000030517578,34.47136688232422,5171504.0
2011-06-20,63.65999984741211,64.23999786376953,62.93000030517578,63.900001525878906,34.32097625732422,2213674.0
2011-06-21,64.41000366210938,64.87000274658203,63.83000183105469,64.8499984741211,34.83122253417969,2594437.0
2011-06-22,64.9000015258789,65.62999725341797,64.0199966430664,65.38999938964844,35.12126541137695,3423654.0
2011-06-23,65.1500015258789,66.06999969482422,64.66000366210938,65.20999908447266,35.02458190917969,2965074.0
2011-06-24,66.12000274658203,68.45999908447266,66.12000274658203,67.12999725341797,36.05582046508789,4747099.0
2011-06-27,67.08999633789062,68.05999755859375,66.79000091552734,67.76000213623047,36.39419937133789,2061224.0
2011-06-28,67.83999633789062,69.37999725341797,67.29000091552734,69.0999984741211,37.11391830444336,2638323.0
2011-06-29,69.55000305175781,70.0199966430664,67.9800033569336,68.86000061035156,36.98501205444336,3465572.0
2011-06-30,68.97000122070312,69.0999984741211,67.26000213623047,68.80999755859375,36.958160400390625,2978742.0
2011-07-01,68.69999694824219,68.69999694824219,67.3499984741211,67.7699966430664,36.39956283569336,2556578.0
2011-07-04,67.9800033569336,69.0,67.54000091552734,68.81999969482422,36.96353530883789,1300389.0
2011-07-05,68.51000213623047,69.55000305175781,68.20999908447266,68.79000091552734,36.947418212890625,1776463.0
2011-07-06,68.44000244140625,69.13999938964844,67.55999755859375,67.81999969482422,36.42642593383789,2342908.0
2011-07-07,68.37999725341797,69.44999694824219,68.12999725341797,69.27999877929688,37.210594177246094,2774569.0
2011-07-08,69.33000183105469,70.12000274658203,68.25,68.51000213623047,36.797027587890625,2415872.0
2011-07-11,68.0,68.26000213623047,66.33000183105469,66.75,35.851722717285156,2667642.0
2011-07-12,65.73999786376953,67.55999755859375,64.19000244140625,67.23999786376953,36.114906311035156,5383859.0
2011-07-13,67.58000183105469,70.29000091552734,67.55999755859375,70.18000030517578,37.69398880004883,3597249.0
2011-07-14,69.63999938964844,71.75,69.55999755859375,71.0,38.13441467285156,3657786.0
2011-07-15,70.75,72.73999786376953,70.44000244140625,72.66999816894531,39.031375885009766,3756090.0
2011-07-18,72.2699966430664,72.6500015258789,70.94000244140625,71.11000061035156,38.193504333496094,2262233.0
2011-07-19,71.94999694824219,72.5199966430664,71.23999786376953,72.0,38.6715202331543,1712031.0
2011-07-20,72.48999786376953,72.48999786376953,71.12000274658203,71.94999694824219,38.644657135009766,1865206.0
2011-07-21,72.38999938964844,72.56999969482422,70.33999633789062,71.19000244140625,38.23646926879883,2878589.0
2011-07-22,71.94000244140625,71.94000244140625,70.62000274658203,71.58000183105469,38.4459342956543,1644125.0
2011-07-25,71.22000122070312,73.68000030517578,70.91999816894531,73.5199966430664,39.4879150390625,2432193.0
2011-07-26,73.7699966430664,73.8499984741211,71.56999969482422,72.19000244140625,38.7735710144043,2356886.0
2011-07-27,71.58000183105469,72.8499984741211,70.31999969482422,70.69999694824219,37.97328186035156,3332609.0
2011-07-28,70.0,70.87000274658203,68.0,70.25,37.73159408569336,3278654.0
2011-07-29,69.26000213623047,70.72000122070312,68.69999694824219,69.81999969482422,37.500633239746094,2231679.0
2011-08-01,71.5999984741211,71.76000213623047,67.51000213623047,67.70999908447266,36.36735153198242,2824591.0
2011-08-02,67.80000305175781,69.30000305175781,65.79000091552734,65.97000122070312,35.43278121948242,4547803.0
2011-08-03,65.0,66.88999938964844,64.41000366210938,65.55000305175781,35.20719528198242,4093606.0
2011-08-04,66.77999877929688,66.77999877929688,61.220001220703125,61.27000045776367,32.908390045166016,5965142.0
2011-08-05,59.130001068115234,63.720001220703125,58.599998474121094,60.47999954223633,32.484073638916016,6102743.0
2011-08-08,59.349998474121094,61.27000045776367,54.5099983215332,55.13999938964844,29.615943908691406,7467791.0
2011-08-09,55.59000015258789,58.77000045776367,51.709999084472656,58.630001068115234,31.490432739257812,9731294.0
2011-08-10,60.59000015258789,61.59000015258789,54.630001068115234,55.619998931884766,29.87375259399414,7388724.0
2011-08-11,57.16999816894531,57.900001525878906,54.349998474121094,57.65999984741211,30.96944236755371,5738880.0
2011-08-12,57.56999969482422,59.709999084472656,56.09000015258789,59.34000015258789,31.87177276611328,4424046.0
2011-08-15,60.0,60.68000030517578,59.09000015258789,59.310001373291016,31.855661392211914,2643815.0
2011-08-16,58.52000045776367,59.099998474121094,56.79999923706055,58.869998931884766,31.61933708190918,3086059.0
2011-08-17,58.349998474121094,59.900001525878906,57.72999954223633,58.7599983215332,31.560258865356445,2430044.0
2011-08-18,57.810001373291016,58.290000915527344,53.279998779296875,54.150001525878906,29.084203720092773,5909122.0
2011-08-19,53.130001068115234,53.9900016784668,50.56999969482422,52.29999923706055,28.09056282043457,7542802.0
2011-08-22,50.33000183105469,52.439998626708984,49.834999084472656,50.09000015258789,26.903566360473633,5743470.0
2011-08-23,50.970001220703125,52.4900016784668,50.20000076293945,51.369998931884766,27.591053009033203,4907408.0
2011-08-24,52.5,54.45000076293945,51.099998474121094,53.56999969482422,28.77268409729004,4400397.0
2011-08-25,54.290000915527344,55.560001373291016,52.869998931884766,53.81999969482422,28.906959533691406,5235590.0
2011-08-26,53.47999954223633,54.43000030517578,52.15999984741211,54.04999923706055,29.030494689941406,3312430.0
2011-08-29,55.22999954223633,55.34000015258789,53.4900016784668,54.40999984741211,29.223852157592773,2340070.0
2011-08-30,55.43000030517578,55.43000030517578,53.400001525878906,54.25,29.137916564941406,2713792.0
2011-08-31,54.47999954223633,56.869998931884766,54.38999938964844,56.349998474121094,30.265832901000977,4129537.0
2011-09-01,56.5,57.65999984741211,54.720001220703125,56.900001525878906,30.56123924255371,4086319.0
2011-09-02,55.75,55.900001525878906,53.720001220703125,54.220001220703125,29.121807098388672,3240227.0
2011-09-05,52.79999923706055,54.0099983215332,50.20000076293945,50.869998931884766,27.322505950927734,4449885.0
2011-09-06,50.93000030517578,51.959999084472656,49.85499954223633,50.65999984741211,27.2097110748291,4123690.0
2011-09-07,52.150001525878906,53.93000030517578,52.0,53.709999084472656,28.847883224487305,3630093.0
2011-09-08,53.959999084472656,54.400001525878906,52.04999923706055,53.29999923706055,28.62767219543457,3012612.0
2011-09-09,53.0,53.849998474121094,51.40999984741211,51.689998626708984,27.76292610168457,3903642.0
2011-09-12,50.099998474121094,51.2400016784668,49.03499984741211,50.900001525878906,27.3386173248291,4288358.0
2011-09-13,52.08000183105469,52.75,50.060001373291016,51.95000076293945,27.90258026123047,3931718.0
2011-09-14,51.380001068115234,55.349998474121094,51.099998474121094,55.06999969482422,29.578340530395508,5200929.0
2011-09-15,55.79999923706055,57.47999954223633,55.04999923706055,56.52000045776367,30.35715103149414,4777026.0
2011-09-16,57.25,57.5,56.220001220703125,57.18000030517578,30.711633682250977,7887509.0
2011-09-19,55.79999923706055,57.779998779296875,55.52000045776367,56.20000076293945,30.18526840209961,3224595.0
2011-09-20,55.900001525878906,57.970001220703125,55.560001373291016,57.63999938964844,30.958702087402344,2641362.0
2011-09-21,57.72999954223633,57.77000045776367,55.66999816894531,56.09000015258789,30.126188278198242,2385333.0
2011-09-22,54.099998474121094,54.380001068115234,52.04999923706055,52.9900016784668,28.461170196533203,5021351.0
2011-09-23,53.5,53.70000076293945,49.94499969482422,52.18000030517578,28.026107788085938,5207533.0
2011-09-26,51.45000076293945,51.61000061035156,49.72999954223633,50.79999923706055,27.284908294677734,5306710.0
2011-09-27,53.209999084472656,54.22999954223633,51.90999984741211,53.95000076293945,28.976783752441406,4113166.0
2011-09-28,53.220001220703125,54.84000015258789,52.72999954223633,53.25,28.600812911987305,2722945.0
2011-09-29,52.81999969482422,54.209999084472656,52.22999954223633,52.75,28.332260131835938,3213371.0
2011-09-30,51.52000045776367,51.599998474121094,48.650001525878906,49.96500015258789,26.836427688598633,7201518.0
2011-10-03,,,,,,
2011-10-04,46.33000183105469,46.5,43.4900016784668,45.040000915527344,24.19118309020996,7053889.0
2011-10-05,46.279998779296875,47.404998779296875,45.119998931884766,47.39500045776367,25.456064224243164,4541747.0
2011-10-06,48.04999923706055,49.470001220703125,47.33000183105469,48.904998779296875,26.2670955657959,4607270.0
2011-10-07,49.125,51.099998474121094,48.39500045776367,50.88999938964844,27.333240509033203,4290206.0
2011-10-10,51.5,53.47999954223633,49.814998626708984,52.9900016784668,28.461170196533203,3381225.0
2011-10-11,52.709999084472656,53.97999954223633,51.939998626708984,53.75,28.869359970092773,2918576.0
2011-10-12,53.5,55.45000076293945,52.810001373291016,54.90999984741211,29.492412567138672,3217130.0
2011-10-13,54.709999084472656,55.650001525878906,53.540000915527344,54.81999969482422,29.444067001342773,3265116.0
2011-10-14,55.09000015258789,57.16999816894531,54.560001373291016,56.439998626708984,30.31417465209961,3183197.0
2011-10-17,57.220001220703125,58.08000183105469,53.84000015258789,54.5,29.27219009399414,4019764.0
2011-10-18,53.2599983215332,55.650001525878906,52.09000015258789,55.08000183105469,29.583711624145508,3980826.0
2011-10-19,55.59000015258789,55.959999084472656,54.09000015258789,55.0099983215332,29.546113967895508,2307509.0
2011-10-20,53.91999816894531,55.9900016784668,53.79999923706055,54.11000061035156,29.06271743774414,2983797.0
2011-10-21,54.400001525878906,57.400001525878906,53.66999816894531,57.189998626708984,30.717002868652344,3832887.0
2011-10-24,57.849998474121094,58.439998626708984,56.540000915527344,57.880001068115234,31.08760643005371,2710174.0
2011-10-25,57.470001220703125,59.66999816894531,57.189998626708984,57.79999923706055,31.04464340209961,3103470.0
2011-10-26,57.720001220703125,59.599998474121094,57.150001525878906,57.810001373291016,31.050010681152344,2602385.0
2011-10-27,60.0,61.060001373291016,59.029998779296875,61.060001373291016,32.79560089111328,4088061.0
2011-10-28,61.65999984741211,62.470001220703125,60.86000061035156,61.810001373291016,33.19842529296875,3330207.0
2011-10-31,61.400001525878906,61.400001525878906,59.060001373291016,59.060001373291016,31.721389770507812,2617454.0
2011-11-01,57.25,57.41999816894531,55.27000045776367,56.58000183105469,30.389373779296875,4415084.0
2011-11-02,57.36000061035156,58.27000045776367,56.16999816894531,57.970001220703125,31.135944366455078,2678096.0
2011-11-03,57.0,61.15999984741211,56.68000030517578,60.61000061035156,32.55390167236328,5618806.0
2011-11-04,61.099998474121094,61.150001525878906,57.70000076293945,57.86000061035156,31.076866149902344,2884576.0
2011-11-07,57.5,59.5099983215332,56.5099983215332,58.130001068115234,31.221881866455078,2675624.0
2011-11-08,58.15999984741211,60.290000915527344,57.900001525878906,58.41999816894531,31.377639770507812,2794669.0
2011-11-09,59.20000076293945,59.720001220703125,55.5,56.84000015258789,30.529016494750977,3655191.0
2011-11-10,56.70000076293945,58.58000183105469,55.83000183105469,57.61000061035156,30.94258689880371,2985140.0
2011-11-11,57.97999954223633,58.849998474121094,56.70000076293945,58.72999954223633,31.544143676757812,2210002.0
2011-11-14,59.150001525878906,59.20000076293945,57.36000061035156,58.15999984741211,31.23799705505371,1893280.0
2011-11-15,57.599998474121094,58.5,56.59000015258789,57.54999923706055,30.910364151000977,2189465.0
2011-11-16,57.16999816894531,58.08000183105469,55.119998931884766,55.709999084472656,29.922086715698242,3419133.0
2011-11-17,55.40999984741211,55.959999084472656,54.27000045776367,54.4900016784668,29.26682472229004,3323821.0
2011-11-18,53.91999816894531,55.09000015258789,53.380001068115234,53.54999923706055,28.76194190979004,3008101.0
2011-11-21,53.349998474121094,53.38999938964844,51.02000045776367,51.33000183105469,27.5695743560791,3224065.0
2011-11-22,51.79999923706055,52.470001220703125,50.709999084472656,50.84000015258789,27.306392669677734,2623140.0
2011-11-23,50.25,51.06999969482422,49.29999923706055,49.29999923706055,26.479248046875,3237708.0
2011-11-24,49.79999923706055,51.2599983215332,49.5,49.779998779296875,26.737060546875,2747566.0
2011-11-25,49.744998931884766,50.4900016784668,48.52000045776367,50.31999969482422,27.027101516723633,2701335.0
2011-11-28,51.04999923706055,53.459999084472656,50.869998931884766,52.939998626708984,28.434310913085938,3318297.0
2011-11-29,52.79999923706055,53.31999969482422,51.91999816894531,52.91999816894531,28.423566818237305,2685605.0
2011-11-30,52.470001220703125,56.380001068115234,51.61000061035156,55.97999954223633,30.067108154296875,5352345.0
2011-12-01,55.630001068115234,56.5,55.099998474121094,55.18000030517578,29.637420654296875,2842405.0
2011-12-02,55.84000015258789,57.40999984741211,55.45000076293945,55.61000061035156,29.868375778198242,2684393.0
2011-12-05,56.349998474121094,56.56999969482422,55.56999969482422,56.209999084472656,30.19063949584961,2528174.0
2011-12-06,55.59000015258789,56.869998931884766,55.20000076293945,56.06999969482422,30.115446090698242,2224773.0
2011-12-07,56.86000061035156,57.400001525878906,54.7400016784668,55.66999816894531,29.900604248046875,2091769.0
2011-12-08,56.08000183105469,56.209999084472656,53.380001068115234,53.61000061035156,28.794166564941406,2860961.0
2011-12-09,53.099998474121094,54.79999923706055,52.86000061035156,53.79999923706055,28.896215438842773,2805392.0
2011-12-12,53.56999969482422,53.900001525878906,52.47999954223633,52.52000045776367,28.208724975585938,2272070.0
2011-12-13,52.880001068115234,53.790000915527344,52.119998931884766,52.95000076293945,28.439680099487305,2487656.0
2011-12-14,52.43000030517578,52.470001220703125,50.189998626708984,50.25,26.989500045776367,4538410.0
2011-12-15,50.650001525878906,51.650001525878906,50.2400016784668,50.7400016784668,27.2526798248291,3100241.0
2011-12-16,50.88999938964844,51.099998474121094,49.900001525878906,49.9900016784668,26.849855422973633,5251479.0
2011-12-19,49.599998474121094,51.560001373291016,49.41999816894531,50.06999969482422,26.892818450927734,3241872.0
2011-12-20,50.150001525878906,52.68000030517578,50.04999923706055,52.220001220703125,28.047590255737305,2321189.0
2011-12-21,53.0,53.900001525878906,52.18000030517578,52.529998779296875,28.214094161987305,1919814.0
2011-12-22,52.66999816894531,53.459999084472656,52.220001220703125,52.7400016784668,28.326892852783203,1347793.0
2011-12-23,53.369998931884766,53.369998931884766,52.310001373291016,52.5,28.19798469543457,810657.0
2011-12-26,,,,,,
2011-12-27,52.7599983215332,53.29999923706055,52.70000076293945,52.81999969482422,28.36985969543457,570044.0
2011-12-28,52.77000045776367,52.77000045776367,51.0099983215332,51.099998474121094,27.446043014526367,1280047.0
2011-12-29,51.27000045776367,51.45000076293945,50.61000061035156,51.36000061035156,27.585683822631836,990264.0
2011-12-30,51.220001220703125,51.7599983215332,50.79999923706055,51.7599983215332,27.80052947998047,749416.0
2012-01-02,51.84000015258789,53.459999084472656,51.45000076293945,53.15999984741211,28.55247688293457,1620355.0
2012-01-03,53.75,55.58000183105469,53.689998626708984,55.290000915527344,29.69650650024414,2679672.0
2012-01-04,55.0099983215332,56.45000076293945,54.56999969482422,55.869998931884766,30.008026123046875,2132005.0
2012-01-05,56.04999923706055,56.56999969482422,54.560001373291016,56.150001525878906,30.15842056274414,2723050.0
2012-01-06,56.130001068115234,56.58000183105469,55.04999923706055,55.54999923706055,29.83615493774414,1911346.0
2012-01-09,56.0,57.540000915527344,55.61000061035156,56.84000015258789,30.529016494750977,3087412.0
2012-01-10,57.810001373291016,59.380001068115234,57.61000061035156,58.720001220703125,31.53877067565918,2949987.0
2012-01-11,58.70000076293945,59.290000915527344,58.380001068115234,58.93000030517578,31.65157127380371,2035241.0
2012-01-12,58.9900016784668,60.310001373291016,58.45000076293945,59.400001525878906,31.904006958007812,2061301.0
2012-01-13,60.04999923706055,60.16999816894531,56.83000183105469,58.45000076293945,31.39375114440918,2958139.0
2012-01-16,58.400001525878906,60.06999969482422,58.04999923706055,59.959999084472656,32.20478439331055,2000149.0
2012-01-17,61.470001220703125,62.130001068115234,61.189998626708984,62.040000915527344,33.321956634521484,3547504.0
2012-01-18,61.79999923706055,62.29999923706055,60.880001068115234,62.22999954223633,33.42401123046875,3030372.0
