Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,0.9322999715805054,0.9381999969482422,0.932200014591217,0.9319999814033508,0.9319999814033508,0.0
2011-01-04,0.9340999722480774,0.9470999836921692,0.9323999881744385,0.9342399835586548,0.9342399835586548,0.0
2011-01-05,0.9469000101089478,0.9675099849700928,0.9469000101089478,0.9472000002861023,0.9472000002861023,0.0
2011-01-06,0.9657999873161316,0.970550000667572,0.9609000086784363,0.9658100008964539,0.9658100008964539,0.0
2011-01-07,0.9657700061798096,0.9678000211715698,0.9603999853134155,0.9659000039100647,0.9659000039100647,0.0
2011-01-10,0.9667999744415283,0.9724900126457214,0.9628999829292297,0.9666000008583069,0.9666000008583069,0.0
2011-01-11,0.9660000205039978,0.9781000018119812,0.9660000205039978,0.9659000039100647,0.9659000039100647,0.0
2011-01-12,0.9733999967575073,0.9753999710083008,0.969219982624054,0.9734699726104736,0.9734699726104736,0.0
2011-01-13,0.9671000242233276,0.9758999943733215,0.961899995803833,0.9671000242233276,0.9671000242233276,0.0
2011-01-14,0.963699996471405,0.9681800007820129,0.9605000019073486,0.9638800024986267,0.9638800024986267,0.0
2011-01-17,0.9639000296592712,0.9674000144004822,0.9635999798774719,0.963699996471405,0.963699996471405,0.0
2011-01-18,0.9646000266075134,0.9651700258255005,0.9556000232696533,0.9646000266075134,0.9646000266075134,0.0
2011-01-19,0.9638000130653381,0.9639999866485596,0.9569600224494934,0.9638000130653381,0.9638000130653381,0.0
2011-01-20,0.9559000134468079,0.9681000113487244,0.9526600241661072,0.9557999968528748,0.9557999968528748,0.0
2011-01-21,0.9667999744415283,0.968500018119812,0.9575999975204468,0.9667999744415283,0.9667999744415283,0.0
2011-01-24,0.9582899808883667,0.9621999859809875,0.9473999738693237,0.9581999778747559,0.9581999778747559,0.0
2011-01-25,0.9490000009536743,0.952019989490509,0.9419999718666077,0.9491999745368958,0.9491999745368958,0.0
2011-01-26,0.9419999718666077,0.9460600018501282,0.9401999711990356,0.9420999884605408,0.9420999884605408,0.0
2011-01-27,0.9424800276756287,0.9460399746894836,0.9391400218009949,0.9426000118255615,0.9426000118255615,0.0
2011-01-28,0.9460099935531616,0.9469299912452698,0.9413999915122986,0.9460399746894836,0.9460399746894836,0.0
2011-01-31,0.9416999816894531,0.9442999958992004,0.9373000264167786,0.9417999982833862,0.9417999982833862,0.0
2011-02-01,0.9434300065040588,0.9453999996185303,0.9388999938964844,0.9431999921798706,0.9431999921798706,0.0
2011-02-02,0.9356300234794617,0.9394999742507935,0.9330000281333923,0.9351999759674072,0.9351999759674072,0.0
2011-02-03,0.9398099780082703,0.9519000053405762,0.9394999742507935,0.9395999908447266,0.9395999908447266,0.0
2011-02-04,0.9460600018501282,0.9591000080108643,0.9451000094413757,0.9462699890136719,0.9462699890136719,0.0
2011-02-07,0.9542999863624573,0.9597300291061401,0.953000009059906,0.9543799757957458,0.9543799757957458,0.0
2011-02-08,0.9547799825668335,0.9598000049591064,0.9525200128555298,0.954800009727478,0.954800009727478,0.0
2011-02-09,0.9633499979972839,0.9656999707221985,0.9596400260925293,0.9632999897003174,0.9632999897003174,0.0
2011-02-10,0.9584000110626221,0.9694799780845642,0.9580000042915344,0.9581999778747559,0.9581999778747559,0.0
2011-02-11,0.9688000082969666,0.9747099876403809,0.9678900241851807,0.9685999751091003,0.9685999751091003,0.0
2011-02-14,0.9734699726104736,0.9742000102996826,0.9690999984741211,0.9736700057983398,0.9736700057983398,0.0
2011-02-15,0.9708300232887268,0.9728800058364868,0.9649999737739563,0.9704999923706055,0.9704999923706055,0.0
2011-02-16,0.9663000106811523,0.9735000133514404,0.9616000056266785,0.9659000039100647,0.9659000039100647,0.0
2011-02-17,0.9591000080108643,0.9599999785423279,0.9477999806404114,0.9590799808502197,0.9590799808502197,0.0
2011-02-18,0.9498000144958496,0.9536399841308594,0.9492999911308289,0.949400007724762,0.949400007724762,0.0
2011-02-21,0.9435999989509583,0.9487000107765198,0.9435999989509583,0.9438999891281128,0.9438999891281128,0.0
2011-02-22,0.945900022983551,0.9504500031471252,0.9381999969482422,0.945900022983551,0.945900022983551,0.0
2011-02-23,0.9376999735832214,0.9390000104904175,0.9309999942779541,0.9375,0.9375,0.0
2011-02-24,0.9320499897003174,0.9322199821472168,0.9239000082015991,0.9319000244140625,0.9319000244140625,0.0
2011-02-25,0.9247000217437744,0.9315999746322632,0.9240000247955322,0.9248200058937073,0.9248200058937073,0.0
2011-02-28,0.9279999732971191,0.9293599724769592,0.9258999824523926,0.9279999732971191,0.9279999732971191,0.0
2011-03-01,0.9287999868392944,0.9320700168609619,0.9283000230789185,0.928820013999939,0.928820013999939,0.0
2011-03-02,0.9283699989318848,0.9289100170135498,0.9200000166893005,0.9283000230789185,0.9283000230789185,0.0
2011-03-03,0.9236999750137329,0.9320399761199951,0.9233800172805786,0.9233999848365784,0.9233999848365784,0.0
2011-03-04,0.9318000078201294,0.932699978351593,0.9225999712944031,0.9319000244140625,0.9319000244140625,0.0
2011-03-07,0.925849974155426,0.9274200201034546,0.9236000180244446,0.9261000156402588,0.9261000156402588,0.0
2011-03-08,0.9265300035476685,0.9358400106430054,0.9259999990463257,0.9264100193977356,0.9264100193977356,0.0
2011-03-09,0.9355300068855286,0.9368000030517578,0.926800012588501,0.9350000023841858,0.9350000023841858,0.0
2011-03-10,0.9296000003814697,0.9359300136566162,0.9280999898910522,0.9298099875450134,0.9298099875450134,0.0
2011-03-11,0.9318699836730957,0.9356099963188171,0.9265999794006348,0.9315999746322632,0.9315999746322632,0.0
2011-03-14,0.9283199906349182,0.931410014629364,0.9247999787330627,0.9283199906349182,0.9283199906349182,0.0
2011-03-15,0.925000011920929,0.925000011920929,0.9162999987602234,0.9247300028800964,0.9247300028800964,0.0
2011-03-16,0.9181600213050842,0.9196000099182129,0.9109200239181519,0.917900025844574,0.917900025844574,0.0
2011-03-17,0.9031999707221985,0.9053999781608582,0.8977100253105164,0.9038599729537964,0.9038599729537964,0.0
2011-03-18,0.8994100093841553,0.9086999893188477,0.8988000154495239,0.8993099927902222,0.8993099927902222,0.0
