Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-09 23:00:00+00:00,0.9539999961853027,0.954259991645813,0.953499972820282,0.9539999961853027,0.9539999961853027,0.0
2022-08-10 00:00:00+00:00,0.9542199969291687,0.9545199871063232,0.9534000158309937,0.9542199969291687,0.9542199969291687,0.0
2022-08-10 01:00:00+00:00,0.9542700052261353,0.9542800188064575,0.9528999924659729,0.9532999992370605,0.9532999992370605,0.0
2022-08-10 02:00:00+00:00,0.953499972820282,0.9537000060081482,0.9526000022888184,0.9533600211143494,0.9533600211143494,0.0
2022-08-10 03:00:00+00:00,0.9534000158309937,0.9537000060081482,0.9527000188827515,0.9535599946975708,0.9535599946975708,0.0
2022-08-10 04:00:00+00:00,0.9536299705505371,0.9537500143051147,0.9528999924659729,0.9536899924278259,0.9536899924278259,0.0
2022-08-10 05:00:00+00:00,0.9536399841308594,0.9541000127792358,0.9528999924659729,0.9536399841308594,0.9536399841308594,0.0
2022-08-10 06:00:00+00:00,0.9536299705505371,0.9538000226020813,0.95169997215271,0.9523000121116638,0.9523000121116638,0.0
2022-08-10 07:00:00+00:00,0.9523500204086304,0.9525099992752075,0.9503999948501587,0.9512100219726562,0.9512100219726562,0.0
2022-08-10 08:00:00+00:00,0.9512100219726562,0.9524999856948853,0.9506999850273132,0.9516599774360657,0.9516599774360657,0.0
2022-08-10 09:00:00+00:00,0.9516900181770325,0.9519100189208984,0.9488999843597412,0.9498699903488159,0.9498699903488159,0.0
2022-08-10 10:00:00+00:00,0.9498699903488159,0.9501500129699707,0.9483000040054321,0.9488999843597412,0.9488999843597412,0.0
2022-08-10 11:00:00+00:00,0.9490399956703186,0.9492700099945068,0.9473999738693237,0.9478999972343445,0.9478999972343445,0.0
2022-08-10 12:00:00+00:00,0.9479399919509888,0.9492700099945068,0.9402999877929688,0.9429500102996826,0.9429500102996826,0.0
2022-08-10 13:00:00+00:00,0.9429500102996826,0.9437699913978577,0.9408000111579895,0.9415299892425537,0.9415299892425537,0.0
2022-08-10 14:00:00+00:00,0.9414499998092651,0.9420300126075745,0.939300000667572,0.9401199817657471,0.9401199817657471,0.0
2022-08-10 15:00:00+00:00,0.9401400089263916,0.9417200088500977,0.9387999773025513,0.9409999847412109,0.9409999847412109,0.0
2022-08-10 16:00:00+00:00,0.9411600232124329,0.9420999884605408,0.9401999711990356,0.940500020980835,0.940500020980835,0.0
2022-08-10 17:00:00+00:00,0.9405999779701233,0.9411900043487549,0.9394000172615051,0.9409999847412109,0.9409999847412109,0.0
2022-08-10 18:00:00+00:00,0.9410099983215332,0.9427300095558167,0.9405999779701233,0.942110002040863,0.942110002040863,0.0
2022-08-10 19:00:00+00:00,0.9421200156211853,0.9430999755859375,0.9417999982833862,0.9427700042724609,0.9427700042724609,0.0
2022-08-10 20:00:00+00:00,0.9427899718284607,0.9435700178146362,0.9421899914741516,0.942300021648407,0.942300021648407,0.0
2022-08-10 21:00:00+00:00,0.9425600171089172,0.9429799914360046,0.9416199922561646,0.9422900080680847,0.9422900080680847,0.0
2022-08-10 22:00:00+00:00,0.9424300193786621,0.9426599740982056,0.941540002822876,0.9421600103378296,0.9421600103378296,0.0
2022-08-10 23:00:00+00:00,0.9421899914741516,0.9427000284194946,0.9417999982833862,0.9424300193786621,0.9424300193786621,0.0
